work_id,sale_price
645,391.6666666666667
646,391.6666666666667
647,391.6666666666667
648,391.6666666666667
649,294.0
650,256.1111111111111
651,243.0
652,391.6666666666667
653,391.6666666666667
654,315.0
655,288.3333333333333
656,391.6666666666667
657,391.6666666666667
658,391.6666666666667
659,391.6666666666667
660,259.0
661,391.6666666666667
662,391.6666666666667
663,368.3333333333333
664,391.6666666666667
665,294.0
666,415.0
667,348.75
669,294.0
700,391.6666666666667
701,251.25
702,315.0
703,391.6666666666667
704,391.6666666666667
705,419.2857142857143
706,274.09090909090907
707,345.0
708,391.6666666666667
709,391.6666666666667
710,263.75
711,274.09090909090907
712,315.0
713,336.8181818181818
714,345.0
715,391.6666666666667
716,294.0
717,274.09090909090907
718,294.0
719,294.0
720,391.6666666666667
721,335.0
722,274.09090909090907
723,274.09090909090907
724,238.0
725,294.0
726,279.0
727,391.6666666666667
728,365.0
729,391.6666666666667
760,294.0
761,294.0
762,419.2857142857143
763,391.6666666666667
764,391.6666666666667
765,419.2857142857143
766,294.0
767,391.6666666666667
768,336.8181818181818
769,391.6666666666667
770,365.0
771,336.0
772,390.0
773,443.57142857142856
774,391.6666666666667
775,391.6666666666667
776,322.14285714285717
777,391.6666666666667
778,252.69230769230768
779,391.6666666666667
780,415.0
781,302.5
782,391.6666666666667
783,443.57142857142856
784,391.6666666666667
785,315.0
786,391.6666666666667
787,274.09090909090907
788,391.6666666666667
789,391.6666666666667
820,294.0
821,390.0
822,391.6666666666667
823,391.6666666666667
824,391.6666666666667
825,391.6666666666667
826,391.6666666666667
827,398.3333333333333
828,391.6666666666667
829,321.6666666666667
830,345.0
831,391.6666666666667
832,419.2857142857143
833,425.0
834,280.0
835,261.6666666666667
836,391.6666666666667
837,391.6666666666667
838,270.0
839,252.69230769230768
840,279.0
841,345.0
842,415.0
843,278.6363636363636
844,341.0
845,391.6666666666667
846,391.6666666666667
847,391.6666666666667
848,242.27272727272728
849,391.6666666666667
880,443.57142857142856
881,399.0
882,249.28571428571428
883,294.0
884,391.6666666666667
885,419.2857142857143
886,391.6666666666667
887,273.8888888888889
888,391.6666666666667
889,258.75
890,391.6666666666667
891,274.09090909090907
892,249.28571428571428
893,391.6666666666667
894,419.2857142857143
895,413.57142857142856
896,294.0
897,322.14285714285717
898,391.6666666666667
899,236.42857142857142
900,391.6666666666667
901,391.6666666666667
902,391.6666666666667
903,391.6666666666667
904,391.6666666666667
906,391.6666666666667
907,345.0
908,345.0
909,252.0
940,274.09090909090907
942,294.0
943,419.2857142857143
944,270.0
945,280.55555555555554
946,298.75
947,303.57142857142856
948,391.6666666666667
949,391.6666666666667
950,261.6666666666667
951,475.0
952,391.6666666666667
953,322.14285714285717
954,310.7142857142857
955,255.0
956,307.0
957,415.0
958,280.0
959,391.6666666666667
960,360.0
961,328.3333333333333
1362,551.0
1364,430.0
1366,456.25
1368,419.2857142857143
1372,485.0
1374,430.0
1376,456.25
1378,271.6666666666667
1380,345.0
1382,453.57142857142856
1384,400.7142857142857
1386,551.0
1388,483.57142857142856
1390,525.0
1392,419.2857142857143
1394,382.5
1396,483.57142857142856
1398,525.0
1400,430.0
1402,419.2857142857143
1404,396.1111111111111
1406,456.25
1408,345.0
1410,345.0
1412,483.57142857142856
1414,345.0
1416,412.5
1418,407.5
1420,350.7142857142857
1422,345.0
1424,396.1111111111111
1426,396.1111111111111
1431,391.6666666666667
1433,391.6666666666667
1435,326.6666666666667
1437,331.6666666666667
1439,221.66666666666666
1441,443.57142857142856
1443,294.0
1445,330.55555555555554
1447,391.6666666666667
1449,293.8888888888889
1451,391.6666666666667
1453,390.0
1455,365.0
1457,288.3333333333333
1459,294.0
1463,391.6666666666667
1465,365.0
1467,391.6666666666667
1469,391.6666666666667
1471,294.0
1473,391.6666666666667
1475,419.2857142857143
1477,294.0
1479,298.75
1481,341.0
1483,294.0
1485,419.2857142857143
1487,419.2857142857143
1489,294.0
1491,391.6666666666667
1493,391.6666666666667
1495,294.0
1497,391.6666666666667
1499,391.6666666666667
1501,294.0
1503,343.57142857142856
1505,391.6666666666667
1507,294.0
1509,391.6666666666667
1511,419.2857142857143
1513,294.0
1515,294.0
1517,269.2857142857143
1519,315.0
1521,336.1111111111111
1523,391.6666666666667
1525,391.6666666666667
1527,294.0
1529,391.6666666666667
1531,391.6666666666667
1533,294.0
1535,294.0
1537,419.2857142857143
1539,391.6666666666667
1541,391.6666666666667
1543,294.0
1546,391.6666666666667
1548,391.6666666666667
1550,315.0
1552,277.5
1554,252.69230769230768
1556,391.6666666666667
1558,403.3333333333333
1560,256.1111111111111
1562,315.0
1564,391.6666666666667
1566,294.0
1568,391.6666666666667
1570,288.3333333333333
1572,391.6666666666667
1574,315.0
1576,419.2857142857143
1578,391.6666666666667
1580,391.6666666666667
1582,271.25
1584,289.44444444444446
1586,323.3333333333333
1588,391.6666666666667
1590,261.6666666666667
1592,346.1111111111111
1594,294.0
1596,391.6666666666667
1598,391.6666666666667
1600,294.0
1602,322.14285714285717
1604,453.3333333333333
1606,274.09090909090907
1608,294.0
1610,391.6666666666667
1612,391.6666666666667
1614,391.6666666666667
1616,391.6666666666667
1618,294.0
1620,391.6666666666667
1622,341.0
1624,443.57142857142856
1626,323.75
1940,611.0
1942,351.6666666666667
1944,456.25
1946,406.42857142857144
1948,581.0
1950,315.0
1952,441.25
1954,386.25
1956,271.0
1958,406.42857142857144
1960,588.3333333333334
1962,427.85714285714283
1964,369.0
1966,406.42857142857144
1968,401.25
1970,433.57142857142856
2018,419.2857142857143
2020,419.2857142857143
2022,443.57142857142856
2024,391.6666666666667
2026,391.6666666666667
2028,399.0
2030,391.6666666666667
2032,268.75
2034,391.6666666666667
2036,391.6666666666667
2038,419.2857142857143
2040,270.0
2042,391.6666666666667
2044,360.0
2046,413.57142857142856
2048,391.6666666666667
2050,445.0
2052,341.0
2054,341.0
2056,341.0
2058,391.6666666666667
2060,285.0
2062,315.0
2064,325.0
2066,391.6666666666667
2068,443.57142857142856
2070,391.6666666666667
2072,391.6666666666667
2074,419.2857142857143
2076,360.0
2078,419.2857142857143
2080,349.0
2082,419.2857142857143
2084,399.0
2086,419.2857142857143
2088,419.2857142857143
2090,419.2857142857143
2092,425.0
2094,391.6666666666667
2096,391.6666666666667
2098,390.0
2100,306.25
2102,419.2857142857143
2104,238.33333333333334
2106,391.6666666666667
2108,391.6666666666667
2110,443.57142857142856
2112,391.6666666666667
2114,345.0
2116,346.1111111111111
2118,269.2857142857143
2120,391.6666666666667
2122,419.2857142857143
2124,300.38461538461536
2126,315.0
2128,336.0
2130,391.6666666666667
2132,413.57142857142856
2134,445.0
2136,391.6666666666667
2138,319.0
2140,391.6666666666667
2142,351.0
2144,375.0
2146,422.14285714285717
2148,301.3636363636364
2150,419.2857142857143
2152,346.1111111111111
2154,346.1111111111111
2156,513.5714285714286
2158,419.2857142857143
2160,293.8888888888889
2162,391.6666666666667
2164,391.6666666666667
2166,391.6666666666667
2168,343.8888888888889
2170,403.0
2172,419.2857142857143
2174,280.7142857142857
2176,391.6666666666667
2178,433.57142857142856
2180,391.6666666666667
2182,391.6666666666667
2184,336.8181818181818
2186,413.57142857142856
2188,357.0
2190,419.2857142857143
2192,419.2857142857143
2194,391.6666666666667
2196,391.6666666666667
2198,263.75
2200,419.2857142857143
2202,330.55555555555554
2204,391.6666666666667
2206,405.0
2208,326.25
2210,391.6666666666667
2212,341.0
2214,322.14285714285717
2216,391.6666666666667
2218,415.0
2220,419.2857142857143
2222,307.72727272727275
2224,419.2857142857143
2226,298.75
2228,336.8181818181818
2230,391.6666666666667
2232,419.2857142857143
2234,391.6666666666667
2236,419.2857142857143
2238,623.0
2240,269.2857142857143
2242,391.6666666666667
2244,391.6666666666667
2246,391.6666666666667
2248,341.0
2250,419.2857142857143
2252,385.0
2254,391.6666666666667
2256,391.6666666666667
2258,407.0
2260,365.0
2262,419.2857142857143
2264,391.6666666666667
2266,391.6666666666667
2268,391.6666666666667
2270,315.0
2272,336.8181818181818
2274,413.57142857142856
2276,419.2857142857143
2278,415.0
2280,336.8181818181818
2282,391.6666666666667
2284,391.6666666666667
2286,341.6666666666667
2288,413.57142857142856
2290,413.0
2292,419.2857142857143
2294,419.2857142857143
2296,346.1111111111111
2298,391.6666666666667
2300,365.0
2302,419.2857142857143
2304,419.2857142857143
2306,391.6666666666667
2308,419.2857142857143
2310,419.2857142857143
2312,419.2857142857143
2314,391.6666666666667
2316,617.0
2318,362.5
2320,419.2857142857143
2322,319.0
2324,391.6666666666667
2326,391.6666666666667
2328,419.2857142857143
2330,391.6666666666667
2332,377.85714285714283
2334,419.2857142857143
2336,316.1111111111111
2338,336.8181818181818
2340,413.57142857142856
2342,391.6666666666667
2344,419.2857142857143
2346,391.6666666666667
2348,391.6666666666667
2350,391.6666666666667
2352,419.2857142857143
2354,419.2857142857143
2356,341.0
2358,419.2857142857143
2360,391.6666666666667
2362,251.25
2364,323.1818181818182
2366,336.8181818181818
2368,294.0
2370,391.6666666666667
2372,419.2857142857143
2374,252.69230769230768
2376,419.2857142857143
2378,336.8181818181818
2382,416.25
2384,303.57142857142856
2386,403.75
2388,390.0
2390,341.0
2392,443.57142857142856
2394,493.0
2396,393.0
2398,466.6666666666667
2400,391.6666666666667
2402,326.6666666666667
2404,391.6666666666667
2406,269.2857142857143
2408,391.6666666666667
2410,419.2857142857143
2412,341.0
2414,391.6666666666667
2416,419.2857142857143
2418,391.6666666666667
2420,419.2857142857143
2422,391.6666666666667
2424,391.6666666666667
2426,391.6666666666667
2428,391.6666666666667
2430,419.2857142857143
2432,346.1111111111111
2434,443.57142857142856
2436,391.6666666666667
2438,391.6666666666667
2440,391.6666666666667
2442,445.0
2444,419.2857142857143
2446,360.0
2448,391.6666666666667
2450,391.6666666666667
2452,319.0
2454,360.0
2456,360.0
2458,330.55555555555554
2460,413.57142857142856
2462,413.57142857142856
2464,413.57142857142856
2466,365.0
2468,336.8181818181818
2470,391.6666666666667
2472,413.57142857142856
2474,413.57142857142856
2476,485.0
2478,366.42857142857144
2480,391.6666666666667
2482,605.0
2484,419.2857142857143
2486,439.0
2488,391.6666666666667
2490,391.6666666666667
2492,391.6666666666667
2494,416.25
2496,391.6666666666667
2498,336.8181818181818
2500,368.3333333333333
2502,419.2857142857143
2504,341.6666666666667
2506,419.2857142857143
2508,413.57142857142856
2510,419.2857142857143
2512,413.0
2514,295.8333333333333
2516,391.6666666666667
2518,360.0
2520,391.6666666666667
2522,361.0
2524,419.2857142857143
2526,391.6666666666667
2528,419.2857142857143
2530,321.6666666666667
2532,336.8181818181818
2534,391.6666666666667
2536,480.0
2538,361.3636363636364
2540,445.0
2542,391.6666666666667
2544,419.2857142857143
2546,391.6666666666667
2548,315.0
2550,419.2857142857143
2552,391.6666666666667
2554,391.6666666666667
2556,413.57142857142856
2558,375.0
2560,415.0
2562,315.0
2564,391.6666666666667
2566,346.1111111111111
2568,431.0
2570,485.0
2572,419.2857142857143
2574,445.0
2576,319.0
2578,391.6666666666667
2580,391.6666666666667
2582,336.8181818181818
2584,324.0
2586,419.2857142857143
2588,391.6666666666667
2590,391.6666666666667
2592,391.6666666666667
2594,391.6666666666667
2596,345.0
2598,413.57142857142856
2600,391.6666666666667
2602,391.6666666666667
2604,413.57142857142856
2606,413.57142857142856
2608,513.5714285714286
2610,413.57142857142856
2612,391.6666666666667
2614,391.6666666666667
2616,419.2857142857143
2618,391.6666666666667
2620,413.57142857142856
2622,485.0
2624,413.57142857142856
2626,413.57142857142856
2628,413.57142857142856
2630,391.6666666666667
2632,513.5714285714286
2634,356.25
2636,513.5714285714286
2638,419.2857142857143
2640,391.6666666666667
2642,391.6666666666667
2644,391.6666666666667
2646,419.2857142857143
2648,413.57142857142856
2650,413.57142857142856
2652,485.0
2654,391.6666666666667
2656,391.6666666666667
2658,413.57142857142856
2660,411.0
2662,386.6666666666667
2664,407.5
2666,385.0
2668,419.2857142857143
2670,391.6666666666667
2672,428.3333333333333
2674,391.6666666666667
2676,346.1111111111111
2678,391.6666666666667
2680,289.2857142857143
2682,330.0
2684,419.2857142857143
2686,419.2857142857143
2688,447.5
2690,419.2857142857143
2692,391.6666666666667
2694,413.57142857142856
2696,391.6666666666667
2699,413.57142857142856
2701,368.3333333333333
2705,333.3333333333333
2707,439.2857142857143
2709,439.2857142857143
2711,411.6666666666667
2713,275.0
2716,433.57142857142856
2718,411.6666666666667
2720,433.57142857142856
2722,433.57142857142856
2724,433.57142857142856
2726,411.6666666666667
2728,411.6666666666667
2730,411.6666666666667
2732,313.57142857142856
2734,329.0
2736,411.6666666666667
2738,411.6666666666667
2740,380.55555555555554
2742,439.2857142857143
2744,283.57142857142856
2746,333.0
2748,411.6666666666667
2750,411.6666666666667
2752,330.0
2754,411.6666666666667
2756,330.0
2758,377.5
2760,439.2857142857143
2762,433.57142857142856
2764,411.6666666666667
2766,330.0
2768,411.6666666666667
2770,411.6666666666667
2772,439.2857142857143
2774,411.6666666666667
2776,411.6666666666667
2778,411.6666666666667
2780,439.2857142857143
2782,473.3333333333333
2784,411.6666666666667
2786,411.6666666666667
2788,411.6666666666667
2790,411.6666666666667
2792,411.6666666666667
2794,476.6666666666667
2796,410.0
2798,533.5714285714286
2800,333.0
2802,439.2857142857143
2804,357.22222222222223
2806,433.57142857142856
2808,411.6666666666667
2810,357.22222222222223
2812,433.57142857142856
2814,411.6666666666667
2816,411.6666666666667
2818,411.6666666666667
2820,310.0
2822,439.2857142857143
2824,361.6666666666667
2826,411.6666666666667
2828,439.2857142857143
2830,439.2857142857143
2834,433.57142857142856
2836,433.57142857142856
2838,411.6666666666667
2840,439.2857142857143
2842,392.14285714285717
2844,411.6666666666667
2846,411.6666666666667
2848,405.0
2850,411.6666666666667
2852,353.1818181818182
2854,411.6666666666667
2856,291.0
2858,411.6666666666667
2860,380.55555555555554
2862,411.6666666666667
2864,411.6666666666667
2866,411.6666666666667
2868,463.57142857142856
2870,411.6666666666667
2872,377.5
2874,411.6666666666667
2876,411.6666666666667
2878,439.2857142857143
2880,361.6666666666667
2882,439.2857142857143
2884,411.6666666666667
2886,342.14285714285717
2888,411.6666666666667
2890,439.2857142857143
2892,386.42857142857144
2894,411.6666666666667
2896,411.6666666666667
2898,411.6666666666667
2900,353.1818181818182
2902,411.6666666666667
2904,411.6666666666667
2906,433.57142857142856
2908,436.25
2910,411.6666666666667
2912,411.6666666666667
2914,411.6666666666667
2916,411.6666666666667
2918,411.6666666666667
2920,439.2857142857143
2922,439.2857142857143
2924,433.57142857142856
2926,433.57142857142856
2928,433.57142857142856
2930,433.57142857142856
2932,310.0
2934,439.2857142857143
2936,353.1818181818182
2938,411.6666666666667
2940,411.6666666666667
2942,433.57142857142856
2944,411.6666666666667
2946,411.6666666666667
2948,287.22222222222223
2950,288.6363636363636
2952,439.2857142857143
2954,310.0
2956,439.2857142857143
2958,357.22222222222223
2960,310.0
2962,288.6363636363636
2964,411.6666666666667
2966,310.0
2968,439.2857142857143
2970,439.2857142857143
2972,436.25
2974,493.0
2976,485.0
2978,493.0
2980,485.0
2982,443.57142857142856
2984,443.57142857142856
2986,419.2857142857143
2988,443.57142857142856
2990,493.0
2992,493.0
2994,493.0
2996,493.0
2998,493.0
3000,493.0
3002,565.0
3004,443.57142857142856
3006,445.0
3008,443.57142857142856
3010,493.0
3012,493.0
3014,419.2857142857143
3016,445.0
3018,443.57142857142856
3020,419.2857142857143
3022,391.6666666666667
3024,336.0
3026,445.0
3028,445.0
3030,493.0
3032,443.57142857142856
3034,419.2857142857143
3036,445.0
3038,445.0
3040,445.0
3042,493.0
3044,443.57142857142856
3046,445.0
3048,493.0
3050,485.0
3052,391.6666666666667
3054,445.0
3056,493.0
3058,443.57142857142856
3060,391.6666666666667
3062,445.0
3064,443.57142857142856
3066,445.0
3068,391.6666666666667
3070,419.2857142857143
3072,485.0
3074,445.0
3076,323.1818181818182
3078,391.6666666666667
3080,443.57142857142856
3082,391.6666666666667
3084,413.57142857142856
3086,445.0
3088,443.57142857142856
3090,443.57142857142856
3092,372.14285714285717
3094,443.57142857142856
3096,413.57142857142856
3098,391.6666666666667
3100,445.0
3102,377.85714285714283
3104,419.2857142857143
3106,391.6666666666667
3108,443.57142857142856
3110,445.0
3112,356.25
3114,445.0
3116,445.0
3118,443.57142857142856
3120,419.2857142857143
3122,443.57142857142856
3124,419.2857142857143
3126,413.57142857142856
3128,419.2857142857143
3130,391.6666666666667
3132,443.57142857142856
3134,310.7142857142857
3136,493.0
3138,493.0
3145,483.57142857142856
3147,493.3333333333333
3149,483.57142857142856
3151,456.25
3153,493.3333333333333
3155,456.25
3157,453.57142857142856
3159,456.25
3161,430.0
3163,483.57142857142856
3165,407.22222222222223
3167,456.25
3169,483.57142857142856
3171,364.0
3173,456.25
3175,525.0
3177,621.0
3179,525.0
3181,456.25
3183,440.7142857142857
3185,456.25
3187,483.57142857142856
3189,581.6666666666666
3191,456.25
3193,396.1111111111111
3195,483.57142857142856
3197,447.85714285714283
3199,581.0
3201,485.0
3203,456.25
3205,456.25
3207,381.0
3209,396.1111111111111
3211,456.25
3213,456.25
3215,601.0
3217,396.1111111111111
3219,483.57142857142856
3221,456.25
3223,310.0
3225,396.1111111111111
3227,456.25
3229,355.0
3231,456.25
3233,456.25
3235,456.25
3237,456.25
3239,456.25
3241,456.25
3243,456.25
3245,430.0
3247,456.25
3249,310.0
3251,456.25
3255,523.5714285714286
3257,456.25
3259,456.25
3261,456.25
3263,456.25
3265,456.25
3267,456.25
3269,456.25
3271,456.25
3273,456.25
3275,430.0
3277,430.0
3279,456.25
3283,456.25
3285,456.25
3287,493.3333333333333
3289,369.0
3291,369.0
3293,456.25
3295,456.25
3297,293.1818181818182
3299,456.25
3301,396.1111111111111
3303,456.25
3305,431.6666666666667
3307,333.3333333333333
3309,456.25
3311,266.0
3313,456.25
3315,345.0
3319,456.25
3321,456.25
3323,386.25
3325,456.25
3327,348.6363636363636
3329,456.25
3331,372.5
3333,525.0
3335,367.0
3337,581.0
3341,621.0
3343,338.3333333333333
3345,513.5714285714286
3347,357.22222222222223
3349,378.0
3351,420.0
3353,398.3333333333333
3355,456.25
3357,376.25
3359,390.0
3361,352.0
3363,553.0
3367,377.5
3369,456.25
3373,456.25
3375,365.0
3377,553.0
3379,269.44444444444446
3381,352.0
3383,339.2857142857143
3387,456.25
3389,361.6666666666667
3393,513.0
3395,505.0
3397,505.0
3399,347.5
3401,505.0
3403,463.57142857142856
3405,505.0
3407,543.0
3409,505.0
3411,505.0
3413,405.0
3415,465.0
3417,513.0
3419,505.0
3421,505.0
3423,505.0
3425,513.0
3427,595.0
3429,463.57142857142856
3431,505.0
3433,505.0
3435,463.57142857142856
3437,505.0
3439,513.0
3441,545.0
3443,505.0
3445,505.0
3447,411.6666666666667
3449,505.0
3451,513.0
3453,505.0
3455,513.0
3457,405.0
3459,505.0
3461,505.0
3463,580.0
3465,533.5714285714286
3467,411.6666666666667
3469,547.5
3471,473.3333333333333
3473,505.0
3475,580.0
3477,513.0
3479,463.57142857142856
3481,439.2857142857143
3483,411.6666666666667
3485,463.57142857142856
3487,505.0
3489,505.0
3491,580.0
3493,347.5
3495,505.0
3497,411.6666666666667
3499,463.57142857142856
3501,580.0
3503,505.0
3505,401.0
3507,505.0
3509,463.57142857142856
3511,463.57142857142856
3513,505.0
3515,505.0
3517,505.0
3519,495.0
3521,505.0
3523,637.0
3525,533.5714285714286
3527,505.0
3529,433.57142857142856
3532,456.25
3534,456.25
3536,456.25
3538,348.6363636363636
3737,330.0
3739,365.0
3741,439.2857142857143
3743,310.0
3745,310.0
3747,330.0
3749,411.6666666666667
3751,411.6666666666667
3753,411.6666666666667
3755,463.57142857142856
3757,335.90909090909093
3759,410.0
3761,330.0
3763,411.6666666666667
3765,411.6666666666667
3767,323.57142857142856
3769,513.0
3771,463.57142857142856
3773,463.57142857142856
3775,513.0
3777,410.0
3779,330.0
3781,411.6666666666667
3783,411.6666666666667
3785,310.0
3789,411.6666666666667
3791,411.6666666666667
3793,410.0
3795,380.55555555555554
3797,439.2857142857143
3801,439.2857142857143
3803,411.6666666666667
3805,411.6666666666667
3807,463.57142857142856
3809,463.57142857142856
3813,411.6666666666667
3815,463.57142857142856
3817,411.6666666666667
3819,463.57142857142856
3821,411.6666666666667
3823,323.57142857142856
3825,330.0
3827,288.6363636363636
3829,411.6666666666667
3831,463.57142857142856
3833,513.0
3835,411.6666666666667
3837,439.2857142857143
3839,310.0
3841,411.6666666666667
3843,411.6666666666667
3845,463.57142857142856
3847,330.0
3849,392.14285714285717
3853,411.6666666666667
3855,463.57142857142856
3857,463.57142857142856
3859,411.6666666666667
3861,411.6666666666667
3863,310.0
3865,313.75
3867,411.6666666666667
3869,411.6666666666667
3871,463.57142857142856
3873,463.57142857142856
3875,637.0
3877,637.0
3879,480.7142857142857
3881,439.2857142857143
3883,370.55555555555554
3885,393.3333333333333
3887,393.3333333333333
3889,463.57142857142856
3891,329.0
3893,411.6666666666667
3895,288.6363636363636
3899,330.0
3901,410.0
3903,463.57142857142856
3905,411.6666666666667
3907,411.6666666666667
3909,365.0
3911,463.57142857142856
3913,463.57142857142856
3915,411.6666666666667
3917,411.6666666666667
3919,411.6666666666667
3921,411.6666666666667
3923,310.0
3925,411.6666666666667
3927,439.2857142857143
3929,439.2857142857143
3931,330.0
3933,411.6666666666667
3935,513.0
3937,463.57142857142856
3939,463.57142857142856
3941,310.0
3943,313.75
3945,463.57142857142856
3947,330.0
3949,411.6666666666667
3951,411.6666666666667
3953,411.6666666666667
3955,463.57142857142856
3957,366.25
3959,256.25
3963,411.6666666666667
3965,411.6666666666667
3967,410.0
3969,439.2857142857143
3971,411.6666666666667
3973,353.8888888888889
3975,411.6666666666667
3977,411.6666666666667
3979,411.6666666666667
3981,310.0
3983,411.6666666666667
3985,411.6666666666667
3987,411.6666666666667
3989,411.6666666666667
3991,363.75
3993,463.57142857142856
3995,411.6666666666667
3997,388.3333333333333
3999,330.0
4001,531.0
4003,610.0
4005,411.6666666666667
4007,411.6666666666667
4009,370.0
4011,411.6666666666667
4013,411.6666666666667
4015,463.57142857142856
4017,411.6666666666667
4019,411.6666666666667
4021,411.6666666666667
4023,439.2857142857143
4025,411.6666666666667
4027,411.6666666666667
4029,411.6666666666667
4031,411.6666666666667
4033,439.2857142857143
4035,463.57142857142856
4037,439.2857142857143
4039,439.2857142857143
4041,411.6666666666667
4043,439.2857142857143
4045,411.6666666666667
4047,463.57142857142856
4049,411.6666666666667
4051,327.5
4053,308.0
4055,463.57142857142856
4057,463.57142857142856
4059,411.6666666666667
4061,513.0
4063,463.57142857142856
4065,295.90909090909093
4067,411.6666666666667
4069,411.6666666666667
4071,310.0
4073,411.6666666666667
4079,411.6666666666667
4081,411.6666666666667
4083,411.6666666666667
4087,330.0
4089,411.6666666666667
4091,411.6666666666667
4093,467.5
4095,365.0
4097,411.6666666666667
4099,310.0
4101,411.6666666666667
4105,463.57142857142856
4107,463.57142857142856
4109,310.0
4111,335.90909090909093
4113,411.6666666666667
4117,411.6666666666667
4119,411.6666666666667
4121,411.6666666666667
4123,310.0
4127,365.0
4129,411.6666666666667
4131,411.6666666666667
4133,463.57142857142856
4135,411.6666666666667
4137,411.6666666666667
4139,439.2857142857143
4141,531.0
4143,411.6666666666667
4145,463.57142857142856
4147,411.6666666666667
4149,411.6666666666667
4153,411.6666666666667
4155,323.57142857142856
4157,411.6666666666667
4159,411.6666666666667
4161,411.6666666666667
4163,411.6666666666667
4165,411.6666666666667
4167,323.57142857142856
4169,411.6666666666667
4171,411.6666666666667
4173,411.6666666666667
4175,411.6666666666667
4177,330.0
4179,411.6666666666667
4181,411.6666666666667
4183,439.2857142857143
4185,310.0
4187,265.0
4189,313.75
4191,330.0
4193,310.0
4195,310.0
4197,439.2857142857143
4199,313.75
4201,411.6666666666667
4203,336.25
4205,377.5
4207,463.57142857142856
4209,411.6666666666667
4211,439.2857142857143
4213,411.6666666666667
4215,439.2857142857143
4217,463.57142857142856
4219,411.6666666666667
4221,411.6666666666667
4223,463.57142857142856
4225,463.57142857142856
4229,513.0
4231,439.2857142857143
4233,463.57142857142856
4237,405.0
4239,463.57142857142856
4241,463.57142857142856
4243,513.0
4245,411.6666666666667
4247,463.57142857142856
4249,411.6666666666667
4251,411.6666666666667
4253,411.6666666666667
4255,439.2857142857143
4257,365.0
4259,411.6666666666667
4261,411.6666666666667
4263,513.0
4265,463.57142857142856
4267,358.75
4269,463.57142857142856
4271,513.0
4273,411.6666666666667
4275,410.0
4277,411.6666666666667
4279,463.57142857142856
4281,288.6363636363636
4283,463.57142857142856
4285,411.6666666666667
4287,411.6666666666667
4289,463.57142857142856
4291,463.57142857142856
4293,310.0
4295,463.57142857142856
4297,411.6666666666667
4299,463.57142857142856
4301,392.5
4303,411.6666666666667
4305,392.14285714285717
4307,411.6666666666667
4309,411.6666666666667
4311,411.6666666666667
4313,463.57142857142856
4315,307.22222222222223
4317,330.0
4319,411.6666666666667
4321,463.57142857142856
4323,330.0
4325,433.57142857142856
4327,463.57142857142856
4329,336.42857142857144
4331,433.57142857142856
4333,392.5
4335,531.0
4337,411.6666666666667
4339,411.6666666666667
4341,330.0
4343,411.6666666666667
4345,365.0
4347,439.2857142857143
4349,463.57142857142856
4351,411.6666666666667
4353,463.57142857142856
4355,411.6666666666667
4357,411.6666666666667
4359,411.6666666666667
4361,310.0
4363,411.6666666666667
